"is_high_value","payment_type","customer_state","avg_review_score","total_reviews","pct_5star","pct_1star","avg_delivery_days","late_delivery_rate","updated_at"
0,"debit_card","BA",4,43,41.86046511627907,6.976744186046512,14.837209302325581,0.06976744186046512,"2026-05-28 10:54:01"
0,"debit_card","CE",4.25,12,50,0,21.583333333333332,0.3333333333333333,"2026-05-28 10:54:01"
0,"debit_card","DF",4.125,16,56.25,12.5,8.9375,0.125,"2026-05-28 10:54:01"
0,"debit_card","ES",3.7083333333333335,24,50,16.666666666666664,13.25,0.125,"2026-05-28 10:54:01"
0,"debit_card","GO",4.642857142857143,14,71.42857142857143,0,12.142857142857142,0,"2026-05-28 10:54:01"
0,"debit_card","MA",4.25,4,25,0,19.75,0,"2026-05-28 10:54:01"
0,"debit_card","MG",4.009803921568627,102,57.84313725490197,10.784313725490197,9.823529411764707,0.0392156862745098,"2026-05-28 10:54:01"
0,"debit_card","MS",3.6666666666666665,9,44.44444444444444,22.22222222222222,10.333333333333334,0,"2026-05-28 10:54:01"
0,"debit_card","MT",3.75,4,50,25,8.5,0,"2026-05-28 10:54:01"
0,"debit_card","PA",3.875,8,62.5,25,19,0.125,"2026-05-28 10:54:01"
0,"debit_card","PB",4.125,8,50,0,15.25,0.125,"2026-05-28 10:54:01"
0,"debit_card","PE",3.5714285714285716,14,50,21.428571428571427,20.428571428571427,0.21428571428571427,"2026-05-28 10:54:01"
0,"debit_card","PI",3.7,10,60,30,13.6,0,"2026-05-28 10:54:01"
0,"debit_card","PR",4.2,60,63.33333333333333,10,11.55,0.05,"2026-05-28 10:54:01"
0,"debit_card","RJ",3.8805970149253732,134,52.23880597014925,14.17910447761194,12.194029850746269,0.09701492537313433,"2026-05-28 10:54:01"
0,"debit_card","RN",4.333333333333333,6,66.66666666666666,0,19,0.16666666666666666,"2026-05-28 10:54:01"
0,"debit_card","RO",4,1,0,0,22,0,"2026-05-28 10:54:01"
0,"debit_card","RS",4.4,60,70,6.666666666666667,13.816666666666666,0.08333333333333333,"2026-05-28 10:54:01"
0,"debit_card","SC",3.7567567567567566,37,45.94594594594595,16.216216216216218,12.297297297297296,0.08108108108108109,"2026-05-28 10:54:01"
0,"debit_card","SE",4.5,2,50,0,19,0,"2026-05-28 10:54:01"
0,"debit_card","SP",4.253125,640,64.21875,8.75,7.1234375,0.0796875,"2026-05-28 10:54:01"
0,"debit_card","TO",3,2,50,50,34,0.5,"2026-05-28 10:54:01"
0,"not_defined","SP",1.6666666666666667,3,0,66.66666666666666,0,0,"2026-05-28 10:54:01"
0,"unknown","SP",1,1,0,100,54,1,"2026-05-28 10:54:01"
0,"voucher","AC",4,2,50,0,19.5,0,"2026-05-28 10:54:01"
0,"voucher","AL",4.666666666666667,3,66.66666666666666,0,19.333333333333332,0,"2026-05-28 10:54:01"
0,"voucher","AM",5,1,100,0,34,0,"2026-05-28 10:54:01"
0,"voucher","AP",5,1,100,0,32,0,"2026-05-28 10:54:01"
0,"voucher","BA",3.8395061728395063,81,53.086419753086425,18.51851851851852,17.28395061728395,0.1111111111111111,"2026-05-28 10:54:01"
0,"voucher","CE",3.869565217391304,23,47.82608695652174,13.043478260869565,16.91304347826087,0.13043478260869565,"2026-05-28 10:54:01"
0,"voucher","DF",3.8518518518518516,27,55.55555555555556,14.814814814814813,15,0.07407407407407407,"2026-05-28 10:54:01"
0,"voucher","ES",4.125,32,59.375,12.5,17.15625,0.0625,"2026-05-28 10:54:01"
0,"voucher","GO",3.8,35,57.14285714285714,17.142857142857142,11.228571428571428,0.05714285714285714,"2026-05-28 10:54:01"
0,"voucher","MA",2,3,0,66.66666666666666,16.666666666666668,0,"2026-05-28 10:54:01"
0,"voucher","MG",4.022598870056497,177,54.80225988700565,8.47457627118644,10.112994350282486,0.03389830508474576,"2026-05-28 10:54:01"
0,"voucher","MS",4.285714285714286,14,71.42857142857143,14.285714285714285,14.071428571428571,0.07142857142857142,"2026-05-28 10:54:01"
0,"voucher","MT",5,3,100,0,13.666666666666666,0,"2026-05-28 10:54:01"
0,"voucher","PA",3.45,20,45,25,18.55,0.05,"2026-05-28 10:54:01"
0,"voucher","PB",4,9,66.66666666666666,22.22222222222222,15.88888888888889,0.1111111111111111,"2026-05-28 10:54:01"
0,"voucher","PE",3.6,30,33.33333333333333,16.666666666666664,21,0.1,"2026-05-28 10:54:01"
0,"voucher","PI",2.75,4,0,25,15,0.25,"2026-05-28 10:54:01"
